Split_Number,Repeat,Fold,Sample_ID,Potability,Role
4,1,4,WP_1282,0,Train
4,1,4,WP_1877,0,Train
4,1,4,WP_0461,1,Train
4,1,4,WP_1474,1,Train
4,1,4,WP_0281,0,Train
4,1,4,WP_1891,0,Train
4,1,4,WP_1404,0,Train
4,1,4,WP_0256,1,Train
4,1,4,WP_1016,0,Train
4,1,4,WP_0463,1,Train
4,1,4,WP_1794,0,Train
4,1,4,WP_1129,0,Train
4,1,4,WP_0844,0,Train
4,1,4,WP_0588,0,Train
4,1,4,WP_0871,0,Train
4,1,4,WP_0438,1,Train
4,1,4,WP_0666,0,Train
4,1,4,WP_1111,0,Train
4,1,4,WP_1690,1,Train
4,1,4,WP_0947,1,Train
4,1,4,WP_1208,1,Train
4,1,4,WP_0697,1,Train
4,1,4,WP_1956,1,Train
4,1,4,WP_1626,0,Train
4,1,4,WP_1057,0,Train
4,1,4,WP_0038,0,Train
4,1,4,WP_1023,0,Train
4,1,4,WP_1537,0,Train
4,1,4,WP_1163,1,Train
4,1,4,WP_0096,0,Train
4,1,4,WP_1413,1,Train
4,1,4,WP_1932,1,Train
4,1,4,WP_1450,1,Train
4,1,4,WP_0776,0,Train
4,1,4,WP_1276,0,Train
4,1,4,WP_1279,0,Train
4,1,4,WP_1586,0,Train
4,1,4,WP_1910,0,Train
4,1,4,WP_1245,1,Train
4,1,4,WP_0336,0,Train
4,1,4,WP_0798,0,Train
4,1,4,WP_1355,0,Train
4,1,4,WP_0908,0,Train
4,1,4,WP_1835,0,Train
4,1,4,WP_0181,1,Train
4,1,4,WP_0682,1,Train
4,1,4,WP_1188,1,Train
4,1,4,WP_1463,1,Train
4,1,4,WP_1310,0,Train
4,1,4,WP_0012,0,Train
4,1,4,WP_0334,0,Train
4,1,4,WP_1523,0,Train
4,1,4,WP_1462,1,Train
4,1,4,WP_1484,1,Train
4,1,4,WP_0530,0,Train
4,1,4,WP_0989,1,Train
4,1,4,WP_0453,1,Train
4,1,4,WP_0972,1,Train
4,1,4,WP_1241,1,Train
4,1,4,WP_1121,0,Train
4,1,4,WP_0618,0,Train
4,1,4,WP_0473,1,Train
4,1,4,WP_1113,0,Train
4,1,4,WP_0266,0,Train
4,1,4,WP_1675,1,Train
4,1,4,WP_1715,1,Train
4,1,4,WP_0350,0,Train
4,1,4,WP_0021,0,Train
4,1,4,WP_0333,0,Train
4,1,4,WP_1926,1,Train
4,1,4,WP_1128,0,Train
4,1,4,WP_1798,0,Train
4,1,4,WP_0302,0,Train
4,1,4,WP_1847,0,Train
4,1,4,WP_1529,0,Train
4,1,4,WP_1468,1,Train
4,1,4,WP_1982,1,Train
4,1,4,WP_0610,0,Train
4,1,4,WP_0847,0,Train
4,1,4,WP_1493,1,Train
4,1,4,WP_1658,0,Train
4,1,4,WP_0756,1,Train
4,1,4,WP_0061,0,Train
4,1,4,WP_1984,1,Train
4,1,4,WP_1728,1,Train
4,1,4,WP_1240,1,Train
4,1,4,WP_0774,0,Train
4,1,4,WP_0804,0,Train
4,1,4,WP_0311,0,Train
4,1,4,WP_0535,0,Train
4,1,4,WP_0158,1,Train
4,1,4,WP_1976,1,Train
4,1,4,WP_1953,1,Train
4,1,4,WP_0213,1,Train
4,1,4,WP_0307,0,Train
4,1,4,WP_0993,1,Train
4,1,4,WP_0845,0,Train
4,1,4,WP_0459,1,Train
4,1,4,WP_1905,0,Train
4,1,4,WP_1718,1,Train
4,1,4,WP_0729,1,Train
4,1,4,WP_1685,1,Train
4,1,4,WP_1274,0,Train
4,1,4,WP_0398,0,Train
4,1,4,WP_0476,1,Train
4,1,4,WP_0317,0,Train
4,1,4,WP_0836,0,Train
4,1,4,WP_0393,0,Train
4,1,4,WP_0518,0,Train
4,1,4,WP_1948,1,Train
4,1,4,WP_1775,0,Train
4,1,4,WP_1201,1,Train
4,1,4,WP_1243,1,Train
4,1,4,WP_1429,1,Train
4,1,4,WP_1886,0,Train
4,1,4,WP_0890,0,Train
4,1,4,WP_0840,0,Train
4,1,4,WP_1353,0,Train
4,1,4,WP_0687,1,Train
4,1,4,WP_0074,0,Train
4,1,4,WP_0665,0,Train
4,1,4,WP_1077,0,Train
4,1,4,WP_0724,1,Train
4,1,4,WP_0339,0,Train
4,1,4,WP_1356,0,Train
4,1,4,WP_1301,0,Train
4,1,4,WP_0224,1,Train
4,1,4,WP_1770,0,Train
4,1,4,WP_1874,0,Train
4,1,4,WP_0501,1,Train
4,1,4,WP_0889,0,Train
4,1,4,WP_1436,1,Train
4,1,4,WP_1140,0,Train
4,1,4,WP_0841,0,Train
4,1,4,WP_0190,1,Train
4,1,4,WP_0516,0,Train
4,1,4,WP_1314,0,Train
4,1,4,WP_1090,0,Train
4,1,4,WP_1901,0,Train
4,1,4,WP_0802,0,Train
4,1,4,WP_1482,1,Train
4,1,4,WP_1678,1,Train
4,1,4,WP_1707,1,Train
4,1,4,WP_1102,0,Train
4,1,4,WP_1238,1,Train
4,1,4,WP_0527,0,Train
4,1,4,WP_1449,1,Train
4,1,4,WP_0493,1,Train
4,1,4,WP_0416,1,Train
4,1,4,WP_1213,1,Train
4,1,4,WP_1656,0,Train
4,1,4,WP_1321,0,Train
4,1,4,WP_0271,0,Train
4,1,4,WP_1427,1,Train
4,1,4,WP_0875,0,Train
4,1,4,WP_1909,0,Train
4,1,4,WP_0303,0,Train
4,1,4,WP_1477,1,Train
4,1,4,WP_0944,1,Train
4,1,4,WP_1938,1,Train
4,1,4,WP_1934,1,Train
4,1,4,WP_1189,1,Train
4,1,4,WP_0009,0,Train
4,1,4,WP_1340,0,Train
4,1,4,WP_1903,0,Train
4,1,4,WP_1142,0,Train
4,1,4,WP_1446,1,Train
4,1,4,WP_0052,0,Train
4,1,4,WP_1156,0,Train
4,1,4,WP_1192,1,Train
4,1,4,WP_0005,0,Train
4,1,4,WP_0608,0,Train
4,1,4,WP_1542,0,Train
4,1,4,WP_0500,1,Train
4,1,4,WP_0785,0,Train
4,1,4,WP_0314,0,Train
4,1,4,WP_0855,0,Train
4,1,4,WP_0995,1,Train
4,1,4,WP_0918,1,Train
4,1,4,WP_1657,0,Train
4,1,4,WP_0852,0,Train
4,1,4,WP_1713,1,Train
4,1,4,WP_0533,0,Train
4,1,4,WP_1499,1,Train
4,1,4,WP_0573,0,Train
4,1,4,WP_1562,0,Train
4,1,4,WP_0797,0,Train
4,1,4,WP_0652,0,Train
4,1,4,WP_1931,1,Train
4,1,4,WP_0276,0,Train
4,1,4,WP_0122,0,Train
4,1,4,WP_1706,1,Train
4,1,4,WP_0669,1,Train
4,1,4,WP_0901,0,Train
4,1,4,WP_0562,0,Train
4,1,4,WP_0196,1,Train
4,1,4,WP_1078,0,Train
4,1,4,WP_0655,0,Train
4,1,4,WP_0440,1,Train
4,1,4,WP_0246,1,Train
4,1,4,WP_1182,1,Train
4,1,4,WP_0242,1,Train
4,1,4,WP_1677,1,Train
4,1,4,WP_1124,0,Train
4,1,4,WP_1209,1,Train
4,1,4,WP_0282,0,Train
4,1,4,WP_1746,1,Train
4,1,4,WP_0137,0,Train
4,1,4,WP_1888,0,Train
4,1,4,WP_0384,0,Train
4,1,4,WP_1485,1,Train
4,1,4,WP_1370,0,Train
4,1,4,WP_0992,1,Train
4,1,4,WP_0187,1,Train
4,1,4,WP_1803,0,Train
4,1,4,WP_1381,0,Train
4,1,4,WP_1050,0,Train
4,1,4,WP_0800,0,Train
4,1,4,WP_0886,0,Train
4,1,4,WP_0888,0,Train
4,1,4,WP_0183,1,Train
4,1,4,WP_0763,0,Train
4,1,4,WP_1546,0,Train
4,1,4,WP_0296,0,Train
4,1,4,WP_0757,1,Train
4,1,4,WP_0264,0,Train
4,1,4,WP_1420,1,Train
4,1,4,WP_0784,0,Train
4,1,4,WP_1346,0,Train
4,1,4,WP_1815,0,Train
4,1,4,WP_1191,1,Train
4,1,4,WP_0444,1,Train
4,1,4,WP_0881,0,Train
4,1,4,WP_0241,1,Train
4,1,4,WP_1383,0,Train
4,1,4,WP_0625,0,Train
4,1,4,WP_1525,0,Train
4,1,4,WP_0849,0,Train
4,1,4,WP_0177,1,Train
4,1,4,WP_1560,0,Train
4,1,4,WP_0352,0,Train
4,1,4,WP_0597,0,Train
4,1,4,WP_0769,0,Train
4,1,4,WP_0401,0,Train
4,1,4,WP_1539,0,Train
4,1,4,WP_1415,1,Train
4,1,4,WP_0514,0,Train
4,1,4,WP_1341,0,Train
4,1,4,WP_1968,1,Train
4,1,4,WP_1086,0,Train
4,1,4,WP_1999,1,Train
4,1,4,WP_0117,0,Train
4,1,4,WP_0985,1,Train
4,1,4,WP_1643,0,Train
4,1,4,WP_0863,0,Train
4,1,4,WP_1694,1,Train
4,1,4,WP_1608,0,Train
4,1,4,WP_0290,0,Train
4,1,4,WP_1199,1,Train
4,1,4,WP_1762,0,Train
4,1,4,WP_1613,0,Train
4,1,4,WP_0827,0,Train
4,1,4,WP_0735,1,Train
4,1,4,WP_1011,0,Train
4,1,4,WP_0247,1,Train
4,1,4,WP_0076,0,Train
4,1,4,WP_0550,0,Train
4,1,4,WP_1624,0,Train
4,1,4,WP_0507,0,Train
4,1,4,WP_1331,0,Train
4,1,4,WP_0826,0,Train
4,1,4,WP_1541,0,Train
4,1,4,WP_1925,1,Train
4,1,4,WP_1106,0,Train
4,1,4,WP_1419,1,Train
4,1,4,WP_1060,0,Train
4,1,4,WP_1054,0,Train
4,1,4,WP_0335,0,Train
4,1,4,WP_1830,0,Train
4,1,4,WP_0731,1,Train
4,1,4,WP_0789,0,Train
4,1,4,WP_0969,1,Train
4,1,4,WP_1250,1,Train
4,1,4,WP_0328,0,Train
4,1,4,WP_1590,0,Train
4,1,4,WP_0954,1,Train
4,1,4,WP_0897,0,Train
4,1,4,WP_1944,1,Train
4,1,4,WP_0728,1,Train
4,1,4,WP_1062,0,Train
4,1,4,WP_1662,1,Train
4,1,4,WP_0968,1,Train
4,1,4,WP_0370,0,Train
4,1,4,WP_1801,0,Train
4,1,4,WP_1053,0,Train
4,1,4,WP_1175,1,Train
4,1,4,WP_1046,0,Train
4,1,4,WP_1442,1,Train
4,1,4,WP_0579,0,Train
4,1,4,WP_1661,1,Train
4,1,4,WP_0160,1,Train
4,1,4,WP_1575,0,Train
4,1,4,WP_0239,1,Train
4,1,4,WP_1223,1,Train
4,1,4,WP_0415,1,Train
4,1,4,WP_1833,0,Train
4,1,4,WP_0227,1,Train
4,1,4,WP_1333,0,Train
4,1,4,WP_0857,0,Train
4,1,4,WP_0138,0,Train
4,1,4,WP_0379,0,Train
4,1,4,WP_1594,0,Train
4,1,4,WP_1996,1,Train
4,1,4,WP_0113,0,Train
4,1,4,WP_0331,0,Train
4,1,4,WP_1349,0,Train
4,1,4,WP_0188,1,Train
4,1,4,WP_0765,0,Train
4,1,4,WP_1785,0,Train
4,1,4,WP_0977,1,Train
4,1,4,WP_1756,1,Train
4,1,4,WP_0788,0,Train
4,1,4,WP_0630,0,Train
4,1,4,WP_1738,1,Train
4,1,4,WP_1940,1,Train
4,1,4,WP_0807,0,Train
4,1,4,WP_0511,0,Train
4,1,4,WP_0211,1,Train
4,1,4,WP_1524,0,Train
4,1,4,WP_1181,1,Train
4,1,4,WP_1966,1,Train
4,1,4,WP_1262,1,Train
4,1,4,WP_0095,0,Train
4,1,4,WP_0937,1,Train
4,1,4,WP_1896,0,Train
4,1,4,WP_0235,1,Train
4,1,4,WP_0867,0,Train
4,1,4,WP_0860,0,Train
4,1,4,WP_1467,1,Train
4,1,4,WP_1339,0,Train
4,1,4,WP_0492,1,Train
4,1,4,WP_1157,1,Train
4,1,4,WP_1897,0,Train
4,1,4,WP_1235,1,Train
4,1,4,WP_1772,0,Train
4,1,4,WP_1638,0,Train
4,1,4,WP_1414,1,Train
4,1,4,WP_0231,1,Train
4,1,4,WP_1438,1,Train
4,1,4,WP_0834,0,Train
4,1,4,WP_1534,0,Train
4,1,4,WP_1073,0,Train
4,1,4,WP_0329,0,Train
4,1,4,WP_0967,1,Train
4,1,4,WP_1316,0,Train
4,1,4,WP_1441,1,Train
4,1,4,WP_0210,1,Train
4,1,4,WP_1363,0,Train
4,1,4,WP_1459,1,Train
4,1,4,WP_1757,1,Train
4,1,4,WP_1097,0,Train
4,1,4,WP_0497,1,Train
4,1,4,WP_1433,1,Train
4,1,4,WP_0489,1,Train
4,1,4,WP_1445,1,Train
4,1,4,WP_1211,1,Train
4,1,4,WP_0851,0,Train
4,1,4,WP_0208,1,Train
4,1,4,WP_1095,0,Train
4,1,4,WP_0427,1,Train
4,1,4,WP_0301,0,Train
4,1,4,WP_1233,1,Train
4,1,4,WP_0984,1,Train
4,1,4,WP_0684,1,Train
4,1,4,WP_1811,0,Train
4,1,4,WP_1457,1,Train
4,1,4,WP_0477,1,Train
4,1,4,WP_0272,0,Train
4,1,4,WP_0467,1,Train
4,1,4,WP_0486,1,Train
4,1,4,WP_0382,0,Train
4,1,4,WP_1628,0,Train
4,1,4,WP_1009,1,Train
4,1,4,WP_1935,1,Train
4,1,4,WP_1352,0,Train
4,1,4,WP_0392,0,Train
4,1,4,WP_1783,0,Train
4,1,4,WP_1283,0,Train
4,1,4,WP_0081,0,Train
4,1,4,WP_1061,0,Train
4,1,4,WP_0874,0,Train
4,1,4,WP_0219,1,Train
4,1,4,WP_0980,1,Train
4,1,4,WP_1676,1,Train
4,1,4,WP_1857,0,Train
4,1,4,WP_1580,0,Train
4,1,4,WP_1218,1,Train
4,1,4,WP_0354,0,Train
4,1,4,WP_1749,1,Train
4,1,4,WP_1634,0,Train
4,1,4,WP_1452,1,Train
4,1,4,WP_1921,1,Train
4,1,4,WP_1828,0,Train
4,1,4,WP_2001,1,Train
4,1,4,WP_1589,0,Train
4,1,4,WP_0450,1,Train
4,1,4,WP_0207,1,Train
4,1,4,WP_0267,0,Train
4,1,4,WP_1216,1,Train
4,1,4,WP_1372,0,Train
4,1,4,WP_0174,1,Train
4,1,4,WP_1072,0,Train
4,1,4,WP_1584,0,Train
4,1,4,WP_0758,1,Train
4,1,4,WP_1364,0,Train
4,1,4,WP_1858,0,Train
4,1,4,WP_1843,0,Train
4,1,4,WP_0825,0,Train
4,1,4,WP_1711,1,Train
4,1,4,WP_1754,1,Train
4,1,4,WP_1939,1,Train
4,1,4,WP_0970,1,Train
4,1,4,WP_1724,1,Train
4,1,4,WP_1902,0,Train
4,1,4,WP_0817,0,Train
4,1,4,WP_1293,0,Train
4,1,4,WP_1503,1,Train
4,1,4,WP_0404,0,Train
4,1,4,WP_1288,0,Train
4,1,4,WP_1895,0,Train
4,1,4,WP_0634,0,Train
4,1,4,WP_1492,1,Train
4,1,4,WP_1653,0,Train
4,1,4,WP_1084,0,Train
4,1,4,WP_0673,1,Train
4,1,4,WP_0050,0,Train
4,1,4,WP_1914,1,Train
4,1,4,WP_0435,1,Train
4,1,4,WP_0546,0,Train
4,1,4,WP_0629,0,Train
4,1,4,WP_1510,1,Train
4,1,4,WP_1305,0,Train
4,1,4,WP_1549,0,Train
4,1,4,WP_0541,0,Train
4,1,4,WP_0344,0,Train
4,1,4,WP_0569,0,Train
4,1,4,WP_0916,1,Train
4,1,4,WP_0566,0,Train
4,1,4,WP_0245,1,Train
4,1,4,WP_1846,0,Train
4,1,4,WP_0912,1,Train
4,1,4,WP_0026,0,Train
4,1,4,WP_0064,0,Train
4,1,4,WP_0104,0,Train
4,1,4,WP_1092,0,Train
4,1,4,WP_0349,0,Train
4,1,4,WP_1751,1,Train
4,1,4,WP_0991,1,Train
4,1,4,WP_1494,1,Train
4,1,4,WP_1774,0,Train
4,1,4,WP_0408,1,Train
4,1,4,WP_0353,0,Train
4,1,4,WP_0885,0,Train
4,1,4,WP_0928,1,Train
4,1,4,WP_0921,1,Train
4,1,4,WP_0861,0,Train
4,1,4,WP_0925,1,Train
4,1,4,WP_0587,0,Train
4,1,4,WP_0721,1,Train
4,1,4,WP_0716,1,Train
4,1,4,WP_0580,0,Train
4,1,4,WP_1547,0,Train
4,1,4,WP_1630,0,Train
4,1,4,WP_0572,0,Train
4,1,4,WP_0147,0,Train
4,1,4,WP_0948,1,Train
4,1,4,WP_1344,0,Train
4,1,4,WP_1726,1,Train
4,1,4,WP_0351,0,Train
4,1,4,WP_1516,0,Train
4,1,4,WP_0680,1,Train
4,1,4,WP_0523,0,Train
4,1,4,WP_1266,0,Train
4,1,4,WP_0895,0,Train
4,1,4,WP_0965,1,Train
4,1,4,WP_0983,1,Train
4,1,4,WP_0544,0,Train
4,1,4,WP_0421,1,Train
4,1,4,WP_2002,1,Train
4,1,4,WP_1133,0,Train
4,1,4,WP_1088,0,Train
4,1,4,WP_1507,1,Train
4,1,4,WP_1360,0,Train
4,1,4,WP_0966,1,Train
4,1,4,WP_1067,0,Train
4,1,4,WP_1228,1,Train
4,1,4,WP_1943,1,Train
4,1,4,WP_0033,0,Train
4,1,4,WP_0777,0,Train
4,1,4,WP_1730,1,Train
4,1,4,WP_1591,0,Train
4,1,4,WP_1705,1,Train
4,1,4,WP_1698,1,Train
4,1,4,WP_1149,0,Train
4,1,4,WP_0614,0,Train
4,1,4,WP_1289,0,Train
4,1,4,WP_0571,0,Train
4,1,4,WP_0583,0,Train
4,1,4,WP_0127,0,Train
4,1,4,WP_0414,1,Train
4,1,4,WP_1409,1,Train
4,1,4,WP_0714,1,Train
4,1,4,WP_1717,1,Train
4,1,4,WP_0581,0,Train
4,1,4,WP_1013,0,Train
4,1,4,WP_1037,0,Train
4,1,4,WP_1070,0,Train
4,1,4,WP_1476,1,Train
4,1,4,WP_1854,0,Train
4,1,4,WP_0619,0,Train
4,1,4,WP_0942,1,Train
4,1,4,WP_1447,1,Train
4,1,4,WP_1970,1,Train
4,1,4,WP_0676,1,Train
4,1,4,WP_1455,1,Train
4,1,4,WP_1470,1,Train
4,1,4,WP_0226,1,Train
4,1,4,WP_0163,1,Train
4,1,4,WP_1782,0,Train
4,1,4,WP_0681,1,Train
4,1,4,WP_0004,0,Train
4,1,4,WP_0013,0,Train
4,1,4,WP_0191,1,Train
4,1,4,WP_1987,1,Train
4,1,4,WP_1242,1,Train
4,1,4,WP_0762,0,Train
4,1,4,WP_0567,0,Train
4,1,4,WP_0202,1,Train
4,1,4,WP_0039,0,Train
4,1,4,WP_0528,0,Train
4,1,4,WP_1119,0,Train
4,1,4,WP_0409,1,Train
4,1,4,WP_1440,1,Train
4,1,4,WP_0644,0,Train
4,1,4,WP_1069,0,Train
4,1,4,WP_1317,0,Train
4,1,4,WP_0360,0,Train
4,1,4,WP_0563,0,Train
4,1,4,WP_1870,0,Train
4,1,4,WP_0082,0,Train
4,1,4,WP_0068,0,Train
4,1,4,WP_0864,0,Train
4,1,4,WP_1764,0,Train
4,1,4,WP_0015,0,Train
4,1,4,WP_0484,1,Train
4,1,4,WP_0865,0,Train
4,1,4,WP_0376,0,Train
4,1,4,WP_1780,0,Train
4,1,4,WP_0820,0,Train
4,1,4,WP_0356,0,Train
4,1,4,WP_0428,1,Train
4,1,4,WP_0548,0,Train
4,1,4,WP_1423,1,Train
4,1,4,WP_1361,0,Train
4,1,4,WP_1842,0,Train
4,1,4,WP_0879,0,Train
4,1,4,WP_1893,0,Train
4,1,4,WP_0922,1,Train
4,1,4,WP_0876,0,Train
4,1,4,WP_0049,0,Train
4,1,4,WP_1368,0,Train
4,1,4,WP_1532,0,Train
4,1,4,WP_1915,1,Train
4,1,4,WP_0452,1,Train
4,1,4,WP_1585,0,Train
4,1,4,WP_1239,1,Train
4,1,4,WP_1021,0,Train
4,1,4,WP_0001,0,Train
4,1,4,WP_1776,0,Train
4,1,4,WP_1687,1,Train
4,1,4,WP_0482,1,Train
4,1,4,WP_1269,0,Train
4,1,4,WP_1115,0,Train
4,1,4,WP_0475,1,Train
4,1,4,WP_0622,0,Train
4,1,4,WP_1434,1,Train
4,1,4,WP_0696,1,Train
4,1,4,WP_1695,1,Train
4,1,4,WP_1002,1,Train
4,1,4,WP_1520,0,Train
4,1,4,WP_0768,0,Train
4,1,4,WP_0413,1,Train
4,1,4,WP_1768,0,Train
4,1,4,WP_0309,0,Train
4,1,4,WP_0230,1,Train
4,1,4,WP_2008,1,Train
4,1,4,WP_0658,0,Train
4,1,4,WP_0457,1,Train
4,1,4,WP_1498,1,Train
4,1,4,WP_1065,0,Train
4,1,4,WP_0089,0,Train
4,1,4,WP_0988,1,Train
4,1,4,WP_0713,1,Train
4,1,4,WP_0085,0,Train
4,1,4,WP_0195,1,Train
4,1,4,WP_0075,0,Train
4,1,4,WP_0441,1,Train
4,1,4,WP_0730,1,Train
4,1,4,WP_0939,1,Train
4,1,4,WP_0051,0,Train
4,1,4,WP_0200,1,Train
4,1,4,WP_0371,0,Train
4,1,4,WP_0216,1,Train
4,1,4,WP_0487,1,Train
4,1,4,WP_0445,1,Train
4,1,4,WP_1907,0,Train
4,1,4,WP_0220,1,Train
4,1,4,WP_0833,0,Train
4,1,4,WP_1883,0,Train
4,1,4,WP_0793,0,Train
4,1,4,WP_1588,0,Train
4,1,4,WP_1599,0,Train
4,1,4,WP_0930,1,Train
4,1,4,WP_1345,0,Train
4,1,4,WP_0426,1,Train
4,1,4,WP_1098,0,Train
4,1,4,WP_1042,0,Train
4,1,4,WP_0140,0,Train
4,1,4,WP_0741,1,Train
4,1,4,WP_1112,0,Train
4,1,4,WP_1220,1,Train
4,1,4,WP_1922,1,Train
4,1,4,WP_0707,1,Train
4,1,4,WP_0131,0,Train
4,1,4,WP_0286,0,Train
4,1,4,WP_0124,0,Train
4,1,4,WP_1682,1,Train
4,1,4,WP_0974,1,Train
4,1,4,WP_0024,0,Train
4,1,4,WP_1170,1,Train
4,1,4,WP_1491,1,Train
4,1,4,WP_1696,1,Train
4,1,4,WP_1185,1,Train
4,1,4,WP_1512,1,Train
4,1,4,WP_0690,1,Train
4,1,4,WP_0736,1,Train
4,1,4,WP_0706,1,Train
4,1,4,WP_0996,1,Train
4,1,4,WP_1509,1,Train
4,1,4,WP_1866,0,Train
4,1,4,WP_1618,0,Train
4,1,4,WP_1386,0,Train
4,1,4,WP_0189,1,Train
4,1,4,WP_1646,0,Train
4,1,4,WP_0913,1,Train
4,1,4,WP_1679,1,Train
4,1,4,WP_0027,0,Train
4,1,4,WP_0830,0,Train
4,1,4,WP_1392,0,Train
4,1,4,WP_0824,0,Train
4,1,4,WP_0719,1,Train
4,1,4,WP_0060,0,Train
4,1,4,WP_1737,1,Train
4,1,4,WP_0490,1,Train
4,1,4,WP_1596,0,Train
4,1,4,WP_0945,1,Train
4,1,4,WP_0540,0,Train
4,1,4,WP_1572,0,Train
4,1,4,WP_1487,1,Train
4,1,4,WP_0436,1,Train
4,1,4,WP_0084,0,Train
4,1,4,WP_1758,1,Train
4,1,4,WP_0752,1,Train
4,1,4,WP_0396,0,Train
4,1,4,WP_0020,0,Train
4,1,4,WP_1131,0,Train
4,1,4,WP_0043,0,Train
4,1,4,WP_0042,0,Train
4,1,4,WP_0274,0,Train
4,1,4,WP_1963,1,Train
4,1,4,WP_1147,0,Train
4,1,4,WP_1416,1,Train
4,1,4,WP_0077,0,Train
4,1,4,WP_0709,1,Train
4,1,4,WP_0595,0,Train
4,1,4,WP_0048,0,Train
4,1,4,WP_1598,0,Train
4,1,4,WP_0418,1,Train
4,1,4,WP_1951,1,Train
4,1,4,WP_0080,0,Train
4,1,4,WP_1552,0,Train
4,1,4,WP_0045,0,Train
4,1,4,WP_0628,0,Train
4,1,4,WP_0796,0,Train
4,1,4,WP_0637,0,Train
4,1,4,WP_0236,1,Train
4,1,4,WP_0545,0,Train
4,1,4,WP_0526,0,Train
4,1,4,WP_0059,0,Train
4,1,4,WP_1083,0,Train
4,1,4,WP_1458,1,Train
4,1,4,WP_0028,0,Train
4,1,4,WP_1348,0,Train
4,1,4,WP_0065,0,Train
4,1,4,WP_0964,1,Train
4,1,4,WP_0858,0,Train
4,1,4,WP_0926,1,Train
4,1,4,WP_1964,1,Train
4,1,4,WP_1911,1,Train
4,1,4,WP_1916,1,Train
4,1,4,WP_0941,1,Train
4,1,4,WP_1431,1,Train
4,1,4,WP_0835,0,Train
4,1,4,WP_1958,1,Train
4,1,4,WP_1373,0,Train
4,1,4,WP_0667,0,Train
4,1,4,WP_1540,0,Train
4,1,4,WP_0434,1,Train
4,1,4,WP_1263,0,Train
4,1,4,WP_1380,0,Train
4,1,4,WP_0809,0,Train
4,1,4,WP_0850,0,Train
4,1,4,WP_0400,0,Train
4,1,4,WP_1767,0,Train
4,1,4,WP_0603,0,Train
4,1,4,WP_0911,1,Train
4,1,4,WP_1197,1,Train
4,1,4,WP_1018,0,Train
4,1,4,WP_0449,1,Train
4,1,4,WP_0325,0,Train
4,1,4,WP_1495,1,Train
4,1,4,WP_1826,0,Train
4,1,4,WP_1049,0,Train
4,1,4,WP_0315,0,Train
4,1,4,WP_0249,1,Train
4,1,4,WP_1612,0,Train
4,1,4,WP_1839,0,Train
4,1,4,WP_1408,1,Train
4,1,4,WP_1928,1,Train
4,1,4,WP_1882,0,Train
4,1,4,WP_1472,1,Train
4,1,4,WP_1814,0,Train
4,1,4,WP_0388,0,Train
4,1,4,WP_1918,1,Train
4,1,4,WP_1665,1,Train
4,1,4,WP_1105,0,Train
4,1,4,WP_1035,0,Train
4,1,4,WP_1004,1,Train
4,1,4,WP_0099,0,Train
4,1,4,WP_0063,0,Train
4,1,4,WP_0025,0,Train
4,1,4,WP_0873,0,Train
4,1,4,WP_1753,1,Train
4,1,4,WP_0474,1,Train
4,1,4,WP_0312,0,Train
4,1,4,WP_1652,0,Train
4,1,4,WP_1394,0,Train
4,1,4,WP_0412,1,Train
4,1,4,WP_0289,0,Train
4,1,4,WP_1332,0,Train
4,1,4,WP_0727,1,Train
4,1,4,WP_1527,0,Train
4,1,4,WP_1769,0,Train
4,1,4,WP_1752,1,Train
4,1,4,WP_0543,0,Train
4,1,4,WP_1144,0,Train
4,1,4,WP_1636,0,Train
4,1,4,WP_0914,1,Train
4,1,4,WP_1863,0,Train
4,1,4,WP_1725,1,Train
4,1,4,WP_0957,1,Train
4,1,4,WP_0083,0,Train
4,1,4,WP_0381,0,Train
4,1,4,WP_0023,0,Train
4,1,4,WP_1714,1,Train
4,1,4,WP_1374,0,Train
4,1,4,WP_1697,1,Train
4,1,4,WP_1251,1,Train
4,1,4,WP_0759,1,Train
4,1,4,WP_0464,1,Train
4,1,4,WP_0470,1,Train
4,1,4,WP_1224,1,Train
4,1,4,WP_0787,0,Train
4,1,4,WP_0006,0,Train
4,1,4,WP_0443,1,Train
4,1,4,WP_0574,0,Train
4,1,4,WP_0552,0,Train
4,1,4,WP_0555,0,Train
4,1,4,WP_1275,0,Train
4,1,4,WP_0643,0,Train
4,1,4,WP_1318,0,Train
4,1,4,WP_1791,0,Train
4,1,4,WP_0998,1,Train
4,1,4,WP_0589,0,Train
4,1,4,WP_1302,0,Train
4,1,4,WP_0481,1,Train
4,1,4,WP_0300,0,Train
4,1,4,WP_1068,0,Train
4,1,4,WP_0386,0,Train
4,1,4,WP_1167,1,Train
4,1,4,WP_0390,0,Train
4,1,4,WP_1015,0,Train
4,1,4,WP_0338,0,Train
4,1,4,WP_0199,1,Train
4,1,4,WP_0568,0,Train
4,1,4,WP_0157,1,Train
4,1,4,WP_1425,1,Train
4,1,4,WP_1193,1,Train
4,1,4,WP_1597,0,Train
4,1,4,WP_1025,0,Train
4,1,4,WP_1570,0,Train
4,1,4,WP_1664,1,Train
4,1,4,WP_1059,0,Train
4,1,4,WP_0931,1,Train
4,1,4,WP_1639,0,Train
4,1,4,WP_1143,0,Train
4,1,4,WP_0148,0,Train
4,1,4,WP_0744,1,Train
4,1,4,WP_1141,0,Train
4,1,4,WP_0698,1,Train
4,1,4,WP_1796,0,Train
